"components/663608b51959430712400055/title/","{{_moduleNumber}}.0.1 O que é uma persona digital?"
"components/663608e11959430712400057/title/","{{_moduleNumber}}.0.1 O que é uma persona digital?"
"components/663608e11959430712400057/body/","<p>Assista ao vídeo, depois faça o exercício.</p>"
"components/663608e11959430712400057/_timestamp/label/","Marcas de tempo"
"components/663608e11959430712400057/_transcript/inlineTranscriptButton/","Ver transcrição"
"components/663608e11959430712400057/_transcript/inlineTranscriptCloseButton/","Fechar"
"components/663608e11959430712400057/_transcript/inlineTranscriptBody/","<p dir=""ltr""><strong>No mundo digital onde passamos tempo considerável online, cada um de nós temos uma persona digital. Uma persona digital é essencialmente a coleção de informações e comportamentos que você demonstra online. Sempre que você publica nas redes sociais, faz comentários num blog, faz compras online, ou até mesmo joga videogames, você contribui para a formação de sua persona digital. É como deixar pegadas digitais na areia. Essas pegadas contam uma história sobre quem você é no mundo virtual.</strong></p><p>&nbsp;</p><p dir=""ltr""><strong>Imagine entrar numa sala cheia de pessoas que você nunca conheceu em sua vida, mas que já sabem muito a seu respeito. Seus gostos, seus desgostos, seus hábitos, suas preferências. É isso o que acontece online. Os sites que você visita, os produtos que você vê, e o conteúdo com o qual você interage todos contribuem para criar uma imagem de sua persona digital. Essa persona pode influenciar quais anúncios você estará vendo, as recomendações que você recebe nas plataformas de streaming, ou até mesmo as notícias que aparecem em sua linha do tempo.</strong></p><p>&nbsp;</p><p dir=""ltr""><strong>Há diversos tipos de personas digitais, cada uma servindo um propósito diferente.</strong></p><p>&nbsp;</p><p dir=""ltr""><strong>A persona profissional: É assim como você se apresenta em redes profissionais e sites de emprego. Ela destaca suas habilidades, experiência e interesses profissionais.</strong></p><p>&nbsp;</p><p dir=""ltr""><strong>A persona social: Essa persona se trata inteiramente de como você interage nas plataformas de rede social. Ela reflete seus interesses pessoais, suas opiniões e suas interações sociais.</strong></p><p>&nbsp;</p><p dir=""ltr""><strong>A persona de consumidor: Quando você faz compras online, você cria uma persona de consumidor baseada em seus hábitos e preferências de compra. Essa persona influencia os tipos de ofertas e produtos que são anunciados para você.</strong></p><p>&nbsp;</p><p dir=""ltr""><strong>Criar uma persona digital positiva é importante, pois ela pode afetar os vários aspectos de sua vida, desde oportunidades de emprego até relacionamentos pessoais. Ter cuidado com o que você compartilha online, interagir de forma positiva, e proteger sua privacidade são passos importantes para cuidar bem de sua persona digital.</strong></p><p>&nbsp;</p><p dir=""ltr""><strong>As configurações de privacidade nos sites e plataformas de rede social são ferramentas que podem ajudar a controlar quem vê suas atividades online e suas informações pessoais. É como decidir quem naquela sala que está cheia de pessoas pode conhecer você melhor. Ao revisar essas configurações com cuidado e garantir que você está compartilhando só o que você quer compartilhar, você pode preservar uma persona digital que reflete exatamente quem você é e como você quer ser visto online.</strong></p>"
"components/663608e11959430712400057/_transcript/transcriptLinkButton/","Baixar transcrição"
"components/663808a55baedb084301ac60/title/","Questões sobre o vídeo"
"components/663809d0d430690818d1da8d/title/","{{_moduleNumber}}.0.3 Criando e cuidando de sua persona digital"
"components/663809d0d430690818d1da8d/_html/","<h2 style=""text-align: left;"">Criando e cuidando de sua persona digital</h2>
<p style=""text-align: left;"">Criar e cuidar de sua persona digital se trata de controlar como você se apresenta online em várias plataformas, incluindo as redes sociais, as redes profissionais, e os blogs ou sites pessoais. Essa pegada digital é uma reflexão de sua identidade pessoal, profissional e social, e é crucial cuidar dela com cuidado para garantir que você se apresente como você quer ser visto pelos outros.</p>
<h3 style=""text-align: left;"">Criando sua persona digital</h3>
<p style=""text-align: left;"">Defina suas metas: Determine o que você quer conseguir com sua presença online. Você está procurando se conectar profissionalmente, compartilhar sua vida pessoal com amigos e parentes, ou se estabelecer como um especialista em uma área em particular?</p>
<p style=""text-align: left;"">Escolha as plataformas certas: Escolha plataformas que melhor se alinham com suas metas. O LinkedIn pode ser ótimo para se conectar profissionalmente, já o Instagram ou o Twitter são mais adequados para expressão pessoal ou anúncio de marca.</p>
<p style=""text-align: left;"">Seja consistente: Use o mesmo nome, foto de perfil, e informações básicas de biografia em todas as plataformas para ter uma identidade consistente. A consistência lhe ajuda a ganhar reconhecimento e confiança.</p>
<p style=""text-align: left;"">Cuidado com o que você compartilha: Publique conteúdo que reflete os melhores aspectos de quem você é e quais são seus valores. Pense no impacto a longo prazo das coisas que você compartilha, pois o conteúdo digital pode ser permanente.</p>
<h3 style=""text-align: left;"">Cuidando de sua persona digital</h3>
<p style=""text-align: left;"">Atualizações regulares: Mantenha seus perfis atualizados com suas conquistas, interesses, e mudanças profissionais mais recentes. Um perfil desatualizado pode dar a impressão errada.</p>
<p style=""text-align: left;"">Seja responsável: Interaja com as outras pessoas de forma respeitosa e positiva. Seus comentários, curtidas e compartilhamentos contribuem para sua persona digital tanto quanto suas publicações.</p>
<p style=""text-align: left;"">Monitore sua presença: Utilize os sites de busca para verificar de vez em quando como sua persona digital é apresentada para os outros. Isso pode lhe ajudar a resolver qualquer informação indesejada ou desatualizada.</p>
<p style=""text-align: left;"">Configurações de privacidade: Utilize as configurações de privacidade para controlar quem pode ver seu conteúdo e suas informações profissionais. Ajuste essas configurações de acordo com o nível de privacidade que você quer ter.</p>
<p style=""text-align: left;"">Higiene digital: Revise e organize regularmente sua presença online. Isso pode se tratar de excluir contas velhas, remover publicações inadequadas, ou atualizar as configurações de segurança e privacidade.</p>
<p style=""text-align: left;"">Criar e cuidar de uma persona digital é um trabalho que exige refletimento e esforço contínuo. Se você tiver cuidado com o conteúdo que você compartilha ou com o qual você interage, você pode preservar uma identidade digital que reflete exatamente seus valores, interesses e metas profissionais, beneficiando sua vida pessoal e profissional.</p>"
"components/66380b828c212907525607a0/title/","{{_moduleNumber}}.0.4 O que são as Informações Pessoalmente Identificáveis?"
