"articles/5008b0b61a44426e8ac4fb2e68878bc2/title/","Avaliação"
"articles/5008b0b61a44426e8ac4fb2e68878bc2/_trickle/_button/text/","Continuar"
"articles/5008b0b61a44426e8ac4fb2e68878bc2/_trickle/_button/startText/","Iniciar"
"articles/5008b0b61a44426e8ac4fb2e68878bc2/_trickle/_button/finalText/","Terminar"
"articles/695588cc71444df8b8f859f5b01015a4/title/","Título do novo artigo"
"articles/b651177913314f9ab6d366da96964261/_trickle/_button/text/","Continuar"
"articles/b651177913314f9ab6d366da96964261/_trickle/_button/startText/","Iniciar"
"articles/b651177913314f9ab6d366da96964261/_trickle/_button/finalText/","Terminar"
"articles/c5ae80e097b04c70955a4a889cf7b22c/title/","Título do artigo"
"articles/ee84b4cf8f824d66b282f17bfd908599/title/","Avaliação"
"articles/ee84b4cf8f824d66b282f17bfd908599/_smvWiseScoring/assessprocessing/scores/PreText/","Esse foi seu desempenho em cada um dos Objetivos e Habilidades de Aprendizagem associados com essa avaliação."
"articles/ee84b4cf8f824d66b282f17bfd908599/_smvWiseScoring/assessprocessing/scores/default_smv_decvar/title/","Conhecimento de domínio - Nota padrão"
"articles/ee84b4cf8f824d66b282f17bfd908599/_smvWiseScoring/assessprocessing/scores/smv_decvar/0/title/","Conceitos de cibersegurança"
"articles/ee84b4cf8f824d66b282f17bfd908599/_smvWiseScoring/assessprocessing/scores/smv_decvar/1/title/","Proteção de cibersegurança"
"articles/ee84b4cf8f824d66b282f17bfd908599/_smvWiseScoring/SmvCollection/0/smvTitle/","Conhecimento de domínio - Nota padrão"
"articles/ee84b4cf8f824d66b282f17bfd908599/_smvWiseScoring/SmvCollection/1/smvTitle/","Conceitos de cibersegurança"
"articles/ee84b4cf8f824d66b282f17bfd908599/_smvWiseScoring/SmvCollection/2/smvTitle/","Proteção de cibersegurança"
"articles/ee84b4cf8f824d66b282f17bfd908599/_assessmentSingleSubmit/instructionText/","Clique em 'Enviar' se estiver feliz com suas respostas acima."
"articles/ee84b4cf8f824d66b282f17bfd908599/_assessmentSingleSubmit/unlimitedAttemptsRemaining/","Infinitas tentativas restantes"
"articles/ee84b4cf8f824d66b282f17bfd908599/_assessmentSingleSubmit/noAttemptsRemaining/","Sem tentativas restantes"
"articles/ee84b4cf8f824d66b282f17bfd908599/_assessmentSingleSubmit/submissionError/","Por favor, responda a todas as questões acima antes de clicar em 'Enviar'"
"articles/ee84b4cf8f824d66b282f17bfd908599/_assessmentSingleSubmit/onSubmitInstruction/","Você enviou suas respostas!"
"articles/ee84b4cf8f824d66b282f17bfd908599/_assessmentSingleSubmit/submitAnyWayLabel/","Gostaria de enviar o questionário mesmo assim?"
"articles/ee84b4cf8f824d66b282f17bfd908599/_assessmentSingleSubmit/unAnsweredQuestionsLabel/","Número de questões não respondidas:"
"articles/ee84b4cf8f824d66b282f17bfd908599/_assessmentSingleSubmit/_feedback/pass/","<p>Você foi aprovado!</p>"
"articles/ee84b4cf8f824d66b282f17bfd908599/_assessmentSingleSubmit/_feedback/fail/attemptsRemaining/","<p>Você reprovou. Tente de novo!</p>"
"articles/ee84b4cf8f824d66b282f17bfd908599/_assessmentReview/buttonLable/","Revisar avaliação"
"articles/ee84b4cf8f824d66b282f17bfd908599/_trickle/_button/text/","Continuar"
"articles/ee84b4cf8f824d66b282f17bfd908599/_trickle/_button/startText/","Iniciar"
"articles/ee84b4cf8f824d66b282f17bfd908599/_trickle/_button/finalText/","Terminar"
